Y,X_1,X_2,Z,e
-34.996623132404736,0.32049711299927663,0.8469655944287784,2.4821127348913707,-46.706716515466574
-53.03982742020138,0.08854211745330764,0.5267789150445589,4.3330264284374005,-65.17163819674293
37.82511598083176,0.042912296304423725,0.5005631611673643,1.5709011259701238,31.752501282345186
195.91505026679351,0.974202288242262,0.4900898517300174,1.477090596407436,180.74857663636598
130.2938454280369,0.5361092769378049,0.8420866621945354,2.4787894478243873,116.44891377642645
-6.485247172673226,0.16497107997394855,0.9261858812867134,4.4257452074723105,-20.765006031217474
85.90681643639246,0.7281015648614271,0.9272005638809259,1.7238878359526733,71.39642342423006
83.9764597436588,0.6315935312397862,0.396560732247769,2.314707990941547,70.84142625263453
123.41038846683325,0.9013138087134024,0.0623027627303776,2.630679952104048,107.9489821873
220.45738731233925,0.9657060509434386,0.5527316749123791,4.348922173015372,199.44428743213697
-6.70654549195495,0.5623641904627957,0.84727755420562,3.2130567648768875,-22.298133588953544
58.300590438493444,0.11265214337055052,0.8784438268132118,4.113150267075477,45.31243699019735
126.62362220068295,0.9388760443407846,0.8269595025968121,0.6250942696658351,112.50379471015299
4.946512747064654,0.5818235016083997,0.5935856025365227,1.723515446300416,-7.099509969229743
-179.6182359999397,0.5053316908771444,0.3062325590499213,1.0728291803953631,-188.73590894665165
28.351643720559768,0.5256060107117125,0.672211191266313,0.3031426920717051,19.472664655500292
-86.2576618527112,0.4800321911072737,0.8804087757471003,0.057670951777953894,-94.81455199458114
-13.091212370075226,0.6586014088082879,0.8879131261470274,0.49530619198141224,-24.33157822056201
26.978121612726106,0.16314687484323165,0.9074635852891927,4.168604775197429,13.28705255803135
106.98296991979625,0.7975508745854194,0.49990006258519915,0.0907642546868942,96.32623247681266
-59.032053305304295,0.7150796334844831,0.6183587942963241,4.774295459313072,-78.58651694166424
-102.64120528977695,0.6509375138525502,0.3749723838938891,3.771561509758174,-118.81862059950046
-0.1334118500443342,0.8080122731658268,0.43771063482150385,0.08427266906071318,-10.69521182428854
125.9285508390837,0.33786801958853585,0.31087652000519916,2.0653722464634154,116.48649659025591
83.29403061532962,0.6623211444944467,0.8435048975075979,0.9546468055953888,71.23101086667158
53.46480066783328,0.29734963052709007,0.12416140513010976,0.3163434847740054,48.48613317762404
-209.78141508082896,0.3375865088227954,0.07683996085486022,0.9218375943522639,-216.23147524032603
-68.37140993528115,0.9121853960278715,0.1767036386553591,2.6216519574192967,-84.26667872636453
-288.1149745950026,0.4407388889103431,0.22523957868858813,4.162698396543922,-302.52347901325965
122.92237622354672,0.5575680621348833,0.8080957544196289,4.938563799691837,104.04528073955532
-189.19205276119328,0.5740944655215658,0.39851774756366576,3.0903315733505634,-203.30921380580108
-15.392186523427364,0.04244248999355904,0.6775019643414012,0.27605200457041124,-19.40122132552798
-16.780635893768228,0.5776192486158076,0.580957145112178,0.4930158206688967,-26.28573145660063
28.15876740311838,0.9070478835268673,0.1594762879443521,4.027359003564227,9.555141696888196
-67.02301334794898,0.17813522280574245,0.39308681749191476,4.342485130635093,-79.66859628975233
171.7688216891451,0.07338098763409939,0.33686530110267987,0.19282431171969594,168.6387672860567
-89.38107823445839,0.8692088864186331,0.3279144424648198,4.064201516123637,-108.18531345828646
222.48728005893048,0.3850601065232363,0.6752315341255506,4.528104911450102,206.55477456842127
-7.986634122422046,0.3139664546164356,0.14036524949165918,4.567989750366472,-21.683373917794324
20.699160101185793,0.5266834963503049,0.38149719130894755,4.964400495143899,3.3590325734681037
-50.51813278569573,0.0059080005671279245,0.015397847347695115,4.082913844163035,-59.789234021736156
9.382612406935728,0.6731745067142145,0.054620284276424735,0.8629910762391568,-0.23897566551400562
-30.195933200286262,0.8098063864511852,0.3176755145689729,3.9678606176133218,-48.182744843731676
