Y,X,Z,e
8.804260215932167,0.14592674548431706,4.608873602771081,-2.872754444453164
-79.76538009253444,0.10010573399368627,1.7348515323662717,-85.23614049720385
3.04630372906054,0.7670708177720889,4.707146910643732,-15.038698269947812
96.90397454647882,0.2047304772063684,0.5772430811937812,92.70218361202758
-191.39300740344626,0.07805545875861797,3.858727433110665,-200.89101685725376
-176.24477581581326,0.2315335624691931,2.8213645098840443,-185.20284046027328
58.3735287078877,0.2866024292265946,2.354600733507124,49.79830294860751
49.760235549615174,0.911728057701418,2.656165122538843,34.33062472752331
-13.430234940492694,0.1437345375159942,2.556819680365981,-20.981219676384598
54.000276563743974,0.36578920636303747,2.983490362764458,43.37540377458468
57.57933075323746,0.690374883387039,3.695388980779822,42.28480395780742
53.32230627096755,0.2532351717620519,0.045348003593493336,49.699258546160046
149.12759015087394,0.7712096261228204,4.551372618672934,131.31274865229986
250.5602826339274,0.09644645432549481,3.1987879681485043,242.19824215437544
185.6301934217495,0.42481950461923024,4.159862613691737,172.06227314817374
207.60807297670877,0.5496046156971669,0.8896394318611661,199.33274795601477
104.10187317691314,0.7214537362241709,0.46846825629503264,94.95039930208137
-6.321697855624144,0.6385477437087717,0.9683897161111477,-15.643954724934156
18.809679398167894,0.5598781604769627,0.36783112652711003,11.475235540344048
-205.96640572743735,0.909841229576006,0.33510426858670506,-216.7350265603708
195.754495518883,0.748373586674428,4.281379690979989,178.70800027017876
180.40487366142565,0.10228956061735583,0.8035154847685733,176.77494708571496
-8.891004023459782,0.9780639770964029,3.309271708828312,-26.290187212080436
165.87533271137806,0.9843870508297371,4.264699950918972,146.50206230124274
-58.41647514062143,0.42683519272030657,1.282948496050314,-66.25072405992512
-43.3975126546937,0.12106154371194344,2.746409830289317,-51.10094775239177
251.54650797798033,0.8354833963776731,2.1034720289113604,237.98472995638087
255.7987637213275,0.7779486924003957,4.78166300481348,237.4559507876966
66.89149567751461,0.05505250524760397,2.7037522296305494,59.933466165777475
-12.184637430392552,0.008794793277435153,3.096935369833872,-19.46645610283465
11.300840346554244,0.324060547959083,4.619106470154967,-2.17797807334652
120.87601306869401,0.14279634627080928,0.5642580809108266,117.31953344416426
41.5401563834138,0.7185630698647312,1.7649083413621418,29.82470900204221
9.787483451579636,0.09704168025561177,0.8880236518295309,6.041019345364457
77.22396006958418,0.881243716689442,4.111708892629904,59.18810511742995
-17.584369233817487,0.3747842848483188,0.5269563620760825,-23.38612480645284
-10.251972165277163,0.7541811511123455,3.923236142070702,-26.640255960542024
17.914538620463148,0.9205462400933678,3.1317466082515466,1.44558300302638
193.56976932442922,0.7418995053297562,2.0456316973161943,181.05951087649927
-121.88975182704257,0.020492019541787032,0.431944957754688,-123.95856193796982
7.708380241729995,0.8736881662488482,1.34496281822566,-4.718427057209808
38.9748186156241,0.6992959078913643,1.8166602348507928,27.348539067008872
-8.165984878606922,0.48683624510876256,1.747715861206256,-17.52977905210706
135.897899567766,0.33044527781725574,3.4907805944880548,124.61188560061733
146.50182772895113,0.3554690139090555,2.7520951744819193,136.44294724089673
-7.878420712815104,0.11919192093835329,1.7768683781296564,-13.62407667845795
13.303796797286514,0.9849996045828471,4.06157199202686,-5.669343232595674
71.51371211698674,0.38948898010447863,1.271325547715278,64.0761712205114
-5.664659788819421,0.777440912669259,2.173986144821764,-18.78704120515554
42.035471684767984,0.07921824478143114,4.882535605755677,30.47821802544232
-129.01488896133853,0.6277365542536499,1.268944272728179,-138.83014304933138
103.75525128004016,0.044378277728658766,1.0419782560441089,100.22751199066535
-168.86372982975152,0.5628436998675922,0.47104085871584933,-176.43424854585913
36.327360230921606,0.3109435095730413,3.041485277548391,26.134954580094412
-16.602999204061366,0.014256550665932455,4.066574329987718,-25.878713370696126
-116.10145925795344,0.6143030568644858,0.45190779350858357,-124.14830541361546
-163.8828611608957,0.47911360309745576,2.771668273664699,-175.21733373919963
-215.73479141152137,0.9327785093206897,3.438242349645899,-232.93906120402008
55.32222973906954,0.04876987565429325,1.840902447642555,50.1527260872415
147.24495923161285,0.9825936569851833,4.12193091242812,128.17516083690478
151.91184769008973,0.7631985419943744,0.26354440878790575,142.75277345257018
17.59111729193331,0.4416289063669846,3.623519615209351,4.92778899784476
113.63989082227606,0.051194278350896516,1.2694786576243007,109.58899072351849
30.482915642991205,0.362699847919264,0.6922501013104071,24.471416961177752
271.68562097910285,0.7730588613116168,4.914204976888485,253.12662241220968
146.54282994554035,0.9170847157475084,2.6477906694934883,131.07640144907828
60.0434752210681,0.36369748204695085,4.306117129403008,46.794266141792576
26.44807036590943,0.05721058594728323,4.884622505158723,15.106719496119151
-142.1960844612347,0.12455633255212528,4.651223204669971,-153.7440941960959
134.54231791613907,0.30986306137670416,4.67298666851514,121.09771396534174
-106.99110999838868,0.6181057150064028,0.18224773214903733,-114.53666261275079
68.04547026096485,0.5778697185106476,4.223136316596065,52.820500442666244
19.919518817657686,0.4593304233614537,4.286887101443641,5.752440381155866
29.200450520817505,0.29580271642238465,2.113779846441447,21.014863663710766
119.70561236676728,0.39172564403794563,0.5608747714206191,113.6666063835466
-210.50775768956325,0.7923996189137316,1.7320431518315083,-222.89584018236357
-89.99305250449159,0.2960352614062921,3.9439402103648877,-101.84128553928429
86.65849790426135,0.6049663655432465,2.7039934580776848,74.20084733267352
156.91437525876844,0.832830885308697,2.2084840389006386,143.1690983278802
-30.019343835504365,0.308206787426867,0.9619222920817883,-36.025256293936614
-40.8223207359856,0.5788543592062558,0.9060097619066759,-49.422883851861506
12.189305046328014,0.49451767144986214,0.3205371604320256,5.603054010965342
89.99853742004643,0.49749996023859355,0.7280647203979118,82.56740837686468
-45.511332753072594,0.8509821659204878,4.350642824933482,-63.722440062144436
97.55364789328539,0.15547609598884216,2.6935706998029674,89.61174553379104
43.17034390977505,0.110342267735134,4.203256420577294,32.66040839126912
141.0117983296819,0.9445703221868251,3.5499087966285083,123.46627751455664
109.2322991078378,0.4958779338967767,3.739594846482684,95.79433007590467
-80.57225413477953,0.7740418959828054,2.8540436527072965,-95.02076040002217
-13.693147467249435,0.22789237702933007,2.8502563862234798,-22.672584009989695
