Y,X,Z,e
75.00478627670304,0.4392769180225099,0.854606989946744,72.29557229680955
-245.72798406314132,0.10661213253753532,4.304080825172364,-255.33614571348605
55.54785501484549,0.5874313347816994,2.378070336193833,49.79171434245782
-98.71394602687926,0.6420973534750561,4.4970866793758155,-108.7081193856309
-33.67126530228627,0.872285748292337,3.4707804354730296,-41.61282617323233
-80.43211034490352,0.04793258469587902,3.9746586399235584,-89.38142762475064
-16.45334236585454,0.9056630612975326,4.697760106331743,-26.848862578518023
-25.328169014511445,0.42202394434897483,3.0046369056029496,-32.337442825717346
59.489200652014524,0.05086674396619251,3.8273203094142714,50.83456003318598
96.57864560114076,0.23679221355817115,4.791757464048436,85.99513067304389
66.76752024012484,0.2944097974810723,1.1256976027167838,63.51612503469127
23.608285109338564,0.5638710383601017,3.1960157652138306,16.2162535789109
72.20049051285794,0.46178119707443277,1.86268475718398,67.47512099848998
-33.84680295831811,0.26513743894393327,3.833164302353424,-42.513131563024956
-121.21932867737631,0.8182988066833554,2.884030912015454,-127.98739050140722
-115.06378233413396,0.6059685477259561,1.9932412563409758,-120.0502648468159
95.83333317280123,0.7234842545789795,2.964178342425432,88.90497648795036
74.98160942674069,0.7199163075670778,4.17616487419274,65.6292796783552
-111.8935401154959,0.37449383707203865,3.6443935749471175,-120.18232726539013
-118.03418512336775,0.7446014051985357,2.638844082988841,-124.31187328934543
67.42077765665455,0.9341572013944477,1.6898400059458951,63.04109764476276
289.04076914602297,0.2850781317792762,3.423068164950196,281.1946328161226
-84.100474051774,0.31766208693237297,1.6112910490424248,-88.32305614985886
-60.75578821917358,0.3508115100524921,2.593852127272564,-66.9434924737187
-32.79570326549421,0.8320218962161455,4.483097046907852,-42.76189735930991
59.07740720589278,0.08240453046452934,2.1061291982278196,53.865148809437144
-36.64505589119421,0.42458440175661505,0.7404451742768536,-39.12594623974792
-233.12661630144038,0.3484065867820968,1.6603944747487498,-237.4474052509379
97.42785844193246,0.6194044418249384,3.70750930903173,89.012839823869
10.757371288613218,0.9403639050035024,4.012167015680274,1.7330372572526693
58.27113627090706,0.10600485711659224,0.19323939680911617,56.884657477288826
22.301282136438964,0.40022900694859087,4.819240702168363,11.662800732102237
-16.970584686788953,0.651279305838993,2.66368845289018,-23.29796159256931
32.22239917107008,0.34755635640961113,3.5022465824329063,24.217906006204263
-191.07935622907348,0.748130096620561,2.3853051330109816,-196.84996649509546
-114.06481470798897,0.7517119889704695,3.364345224579327,-121.79350515714762
-138.1232355345787,0.06530422544615155,2.4650028704761744,-144.05324127553104
-120.00450629915801,0.7409985585041888,3.5292874053335783,-128.06308110982516
-140.44164842670136,0.9154477604952719,0.4426894687548044,-142.32702736421098
115.51194869022521,0.2889801918077618,4.093715956757194,106.32451677671082
62.84425727229149,0.4184399345539629,1.6721272353990173,58.50000280149346
-87.55375497646492,0.7783310616317973,1.5183282178652853,-91.59041141219548
259.14756316071356,0.3787025685659653,1.6917832554652856,254.763996649783
59.27991576979558,0.9536928487713291,2.902568076685308,52.47477961642496
-25.94871549882312,0.3465011236558575,2.3396030546507847,-31.627921608124687
-27.783554544820504,0.4941160224876534,0.37618302658325664,-29.53592059798702
-22.935172010735023,0.8085304979191197,2.6604016535211086,-29.25597531777724
-104.65253374281598,0.6897357924912249,2.184247821684929,-110.02102938618583
-98.6644298473214,0.6098471916158563,2.18103082525462,-104.02649149783065
38.63486364545381,0.4862855545182375,3.076393245034483,31.482077155384847
40.717632351475594,0.37038739590897496,0.0276769013445205,39.66227854878655
148.50066440826524,0.5316536340526604,4.4579885283533365,138.58468735155856
48.186482413038476,0.4668976332949286,1.280275719532078,44.62593097397432
-71.17382700126991,0.4517566536057289,0.44527367440312493,-73.06437435007616
-81.04536445388783,0.784216008366675,4.09642800204313,-90.23822045797408
174.5125470558439,0.3454878968766243,2.113235597898549,169.2860758600468
-83.83842285241182,0.07964313969589742,0.25131262504645036,-85.34104810250473
-71.66757046839082,0.2661358147898282,4.780706384472652,-82.22898323733612
62.62295936036127,0.07936908047615832,3.7568423493012917,54.10927466175869
113.22549972033009,0.14208321025410742,0.3974600423826624,111.43057963556477
-37.35968546588465,0.5107671735370521,1.4210761442214488,-41.20183775432755
-31.145544370446263,0.10949837574258214,0.4270636835044733,-32.99967173745521
-46.80554102380113,0.14717465668414942,3.809192281320544,-55.42392558644222
149.21880651894202,0.407390994979026,2.747381178084623,142.72404416277277
-105.12124674151993,0.9936191483414918,0.6099380539187454,-107.34112284935742
-72.00958427932585,0.6177434549712095,0.8605915672806236,-74.7307674138871
162.98871492050176,0.6974069629151101,2.1007813393280097,157.78715224184575
137.4294383445981,0.23167351930562574,0.8993260423813965,134.6307862598353
147.8947583571579,0.39612644552344656,0.6984644176817656,145.4978295217944
26.987961796441095,0.6642901826263872,4.596835037002105,16.794291722436885
-142.27624475793067,0.6413171585201746,4.044285884755035,-151.36481652744075
65.44262346101985,0.029098377085608584,3.97575021685726,56.491123027305335
31.969425711055862,0.40054949129269546,2.4861173635250564,25.997190984005748
-105.07039003084446,0.7825437399074269,3.419134250997779,-112.90865853284002
-71.7242240840625,0.1897709287689524,4.73169283769684,-82.18760975945618
242.07947037820438,0.4106325136104694,2.2835549171328005,236.51236054393877
-39.082890391158266,0.0038654923033256683,3.2197674054799568,-46.52242520211818
142.82023149558515,0.3200052950956398,2.526153408548248,136.76792467848864
-273.7741597123406,0.7125594060689413,2.296746149133072,-279.3676520106067
9.986048790021728,0.3034357988619649,2.0344255670256235,4.917197655970481
-147.5940383533124,0.5827869043632694,1.2981213119418011,-151.190280977196
-153.34907851334634,0.0015784830023868324,2.160070537724698,-158.66921958879573
11.145979989743479,0.9091978167795638,2.2926508775848253,5.560678234573828
98.07106629261236,0.21504376781304368,3.4802748852076864,90.11051652219699
91.42226064465801,0.7160694201969082,1.775967671113699,86.87032530243062
-119.22921235913677,0.6081765286879001,4.059990275971064,-128.3491929110789
-18.48706719064384,0.9988098096636233,2.2770121882277286,-24.041091567099297
4.284923728904792,0.8138993677311468,2.4736712655402586,-1.662418802175726
40.35490181418094,0.09475483323953282,3.317970200154821,32.7189614138713
-1.1163755521765353,0.9076881163652752,3.198048651384285,-8.512472854945106
