Y,X,Z,e
-46.54699527889453,0.269051453346114,0.7724904614092659,-51.7824907351742
79.69374921150774,0.8991310663269124,0.6458805474431534,68.4106774533523
75.33083113119147,0.3027537889686428,4.305047660749468,62.69319792000611
95.83588075653263,0.9379980738381133,2.344102251124556,80.76769551590239
-113.58197995526119,0.6334021076857668,1.5835243392433884,-124.08304971060564
237.17777133121214,0.03649243145993386,3.169483841523841,229.47387933356512
-48.91829934384275,0.5379443927514802,3.4609017162764077,-62.21954670391037
257.62817807289076,0.19564282077196826,0.10670467620602864,254.458340512759
177.840304576981,0.7836157119285293,2.0311771915864534,164.9417930745228
74.60358256308815,0.5558726819278537,2.4174217118750403,63.21001232005954
-52.02696481186018,0.7593244819204349,1.8802737128990428,-64.38075705686262
-44.88083689383584,0.7658307834037548,3.687756446645962,-60.91465762116531
43.663538169281004,0.6561796650217466,3.1391241985828,29.823493121897936
15.687740022676733,0.18692609137693572,3.0991807364799397,6.620117635947496
29.4042200956213,0.3605503955338011,3.1592698214985937,18.480176497286102
96.02570138945535,0.42826991578170004,2.4971885281392114,85.74862517535993
-25.918017928133587,0.27001076028827664,2.333375975208866,-34.28487748143409
115.62131620321509,0.8277874057322143,0.18672238729102952,105.96999737131088
34.193352601244314,0.587043445205442,4.01664708411238,19.289623980965136
63.66800450983948,0.4372462036361726,3.8765222171435982,50.542498039190555
-169.1984056054874,0.7628114494748972,1.1338013571438221,-180.094122814524
7.094173841691124,0.1861053214791778,1.562430909596066,1.1082588077072144
61.143161876761425,0.5929155721973584,0.16050142241648024,53.89300330995488
-148.81730617499764,0.994166241959084,3.7190534462514235,-167.19707548709133
28.482963889980578,0.3265259091343444,2.786017504632124,18.645669789372885
-3.3010434330549643,0.11158622003535634,2.496816145235792,-10.410537923880112
138.86750116882507,0.4368006364706003,4.730971798145397,124.03755120782827
-63.195553515054655,0.9581499947399569,3.22872702287244,-80.2345075081991
-86.6855274591643,0.9072503977270141,1.2613665773683025,-99.28076459117105
150.4518284724736,0.8889759539061581,2.3181029773978583,135.92586297861632
-39.787481912533394,0.2948669083463792,0.2636167503887432,-44.26338449677467
-124.62469397723292,0.03858871991002932,1.3686958169549763,-128.74797281024317
-64.58230001850131,0.44201208483293286,0.5882378158868407,-71.17889649860433
-174.30040272113075,0.4307441771864504,0.0980765232948938,-179.80399753958505
169.99270031366606,0.9807279884212435,3.637759000423091,151.90990242860744
-11.4726842570469,0.9759141631606723,0.831523524821367,-23.894872938296356
-41.317087673431956,0.08251427328259953,0.6447154349401313,-44.431661276138215
82.14483582650307,0.6092999564793447,0.9511595695674269,73.14951712257476
22.07649903600057,0.9347807982327713,4.565447531432841,2.5977959908071773
-136.6450043837337,0.8292544768033003,2.606317543361218,-151.15018423848915
-65.7719506571475,0.8657351980018069,1.2268560559187751,-77.88301474900312
-74.09634078301511,0.8207402197239407,1.6007325691194396,-86.5052081184934
6.813550162382829,0.13379875330214086,1.9927618468426394,0.49003893567614204
-103.68915514748616,0.7644699748241147,0.2121716893024017,-112.75819827433212
19.056277346915493,0.6198214415883175,2.6564737076863087,6.545115515659701
38.87990664186836,0.27490997289342944,0.12680875235770828,34.87718940821865
-3.175503703852975,0.7883002265819357,0.872345707413198,-13.803197384498727
43.217449394661415,0.09531127806806328,3.407404892541139,34.449526828898506
78.82321919805328,0.6357658644619487,3.97294262540865,63.5196753026165
-132.23135519174767,0.3751914621595318,0.41644862423695694,-137.8161670618169
-13.054828318937261,0.8888195135705453,2.0230842441396972,-26.98919194292211
11.094620531006619,0.9522471512919026,0.8638492869018843,-1.1555495557161768
147.2125007325759,0.40160109806439503,2.3568869009307902,137.48271595007037
45.82972551573481,0.5291656727279066,4.975820865378332,29.586427057699073
